tipo,i,j,t,ativo,valor,F_max,b,R,c_loss,eta_ch,eta_dis,P_ch_max,P_dis_max,E_min,E_max,E0,c_ch,c_dis
DEMANDA,7.0,,1.0,,0.087462,,,,,,,,,,,,,
DEMANDA,8.0,,1.0,,0.087462,,,,,,,,,,,,,
DEMANDA,9.0,,1.0,,0.0262385,,,,,,,,,,,,,
DEMANDA,10.0,,1.0,,0.0262385,,,,,,,,,,,,,
DEMANDA,11.0,,1.0,,0.019679,,,,,,,,,,,,,
DEMANDA,12.0,,1.0,,0.0262385,,,,,,,,,,,,,
DEMANDA,13.0,,1.0,,0.0262385,,,,,,,,,,,,,
DEMANDA,14.0,,1.0,,0.052477,,,,,,,,,,,,,
DEMANDA,15.0,,1.0,,0.0262385,,,,,,,,,,,,,
DEMANDA,16.0,,1.0,,0.0262385,,,,,,,,,,,,,
DEMANDA,17.0,,1.0,,0.0262385,,,,,,,,,,,,,
DEMANDA,18.0,,1.0,,0.039358,,,,,,,,,,,,,
DEMANDA,19.0,,1.0,,0.039358,,,,,,,,,,,,,
DEMANDA,20.0,,1.0,,0.039358,,,,,,,,,,,,,
DEMANDA,21.0,,1.0,,0.039358,,,,,,,,,,,,,
DEMANDA,22.0,,1.0,,0.039358,,,,,,,,,,,,,
DEMANDA,23.0,,1.0,,0.039358,,,,,,,,,,,,,
DEMANDA,24.0,,1.0,,0.1836695,,,,,,,,,,,,,
DEMANDA,25.0,,1.0,,0.1836695,,,,,,,,,,,,,
DEMANDA,26.0,,1.0,,0.0262385,,,,,,,,,,,,,
DEMANDA,27.0,,1.0,,0.0262385,,,,,,,,,,,,,
DEMANDA,28.0,,1.0,,0.0262385,,,,,,,,,,,,,
DEMANDA,29.0,,1.0,,0.052477,,,,,,,,,,,,,
DEMANDA,30.0,,1.0,,0.087462,,,,,,,,,,,,,
DEMANDA,31.0,,1.0,,0.0655965,,,,,,,,,,,,,
DEMANDA,32.0,,1.0,,0.091835,,,,,,,,,,,,,
DEMANDA,33.0,,1.0,,0.0262385,,,,,,,,,,,,,
DEMANDA,1.0,,2.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,2.0,,0.044717,,,,,,,,,,,,,
DEMANDA,3.0,,2.0,,0.0402455,,,,,,,,,,,,,
DEMANDA,4.0,,2.0,,0.0536605,,,,,,,,,,,,,
DEMANDA,5.0,,2.0,,0.0268305,,,,,,,,,,,,,
DEMANDA,6.0,,2.0,,0.0268305,,,,,,,,,,,,,
DEMANDA,7.0,,2.0,,0.0894345,,,,,,,,,,,,,
DEMANDA,8.0,,2.0,,0.0894345,,,,,,,,,,,,,
DEMANDA,9.0,,2.0,,0.0268305,,,,,,,,,,,,,
DEMANDA,10.0,,2.0,,0.0268305,,,,,,,,,,,,,
DEMANDA,11.0,,2.0,,0.0201225,,,,,,,,,,,,,
DEMANDA,12.0,,2.0,,0.0268305,,,,,,,,,,,,,
DEMANDA,13.0,,2.0,,0.0268305,,,,,,,,,,,,,
DEMANDA,14.0,,2.0,,0.0536605,,,,,,,,,,,,,
DEMANDA,15.0,,2.0,,0.0268305,,,,,,,,,,,,,
DEMANDA,16.0,,2.0,,0.0268305,,,,,,,,,,,,,
DEMANDA,17.0,,2.0,,0.0268305,,,,,,,,,,,,,
DEMANDA,18.0,,2.0,,0.0402455,,,,,,,,,,,,,
DEMANDA,19.0,,2.0,,0.0402455,,,,,,,,,,,,,
DEMANDA,20.0,,2.0,,0.0402455,,,,,,,,,,,,,
DEMANDA,21.0,,2.0,,0.0402455,,,,,,,,,,,,,
DEMANDA,22.0,,2.0,,0.0402455,,,,,,,,,,,,,
DEMANDA,23.0,,2.0,,0.0402455,,,,,,,,,,,,,
DEMANDA,24.0,,2.0,,0.187812,,,,,,,,,,,,,
DEMANDA,25.0,,2.0,,0.187812,,,,,,,,,,,,,
DEMANDA,26.0,,2.0,,0.0268305,,,,,,,,,,,,,
DEMANDA,27.0,,2.0,,0.0268305,,,,,,,,,,,,,
DEMANDA,28.0,,2.0,,0.0268305,,,,,,,,,,,,,
DEMANDA,29.0,,2.0,,0.0536605,,,,,,,,,,,,,
DEMANDA,30.0,,2.0,,0.0894345,,,,,,,,,,,,,
DEMANDA,31.0,,2.0,,0.0670755,,,,,,,,,,,,,
DEMANDA,32.0,,2.0,,0.093906,,,,,,,,,,,,,
DEMANDA,33.0,,2.0,,0.0268305,,,,,,,,,,,,,
DEMANDA,1.0,,3.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,3.0,,0.0454325,,,,,,,,,,,,,
DEMANDA,3.0,,3.0,,0.040889,,,,,,,,,,,,,
DEMANDA,4.0,,3.0,,0.054519,,,,,,,,,,,,,
DEMANDA,5.0,,3.0,,0.0272595,,,,,,,,,,,,,
DEMANDA,6.0,,3.0,,0.0272595,,,,,,,,,,,,,
DEMANDA,7.0,,3.0,,0.0908645,,,,,,,,,,,,,
DEMANDA,8.0,,3.0,,0.0908645,,,,,,,,,,,,,
DEMANDA,9.0,,3.0,,0.0272595,,,,,,,,,,,,,
DEMANDA,10.0,,3.0,,0.0272595,,,,,,,,,,,,,
DEMANDA,11.0,,3.0,,0.0204445,,,,,,,,,,,,,
DEMANDA,12.0,,3.0,,0.0272595,,,,,,,,,,,,,
DEMANDA,13.0,,3.0,,0.0272595,,,,,,,,,,,,,
DEMANDA,14.0,,3.0,,0.054519,,,,,,,,,,,,,
DEMANDA,15.0,,3.0,,0.0272595,,,,,,,,,,,,,
DEMANDA,16.0,,3.0,,0.0272595,,,,,,,,,,,,,
DEMANDA,17.0,,3.0,,0.0272595,,,,,,,,,,,,,
DEMANDA,18.0,,3.0,,0.040889,,,,,,,,,,,,,
DEMANDA,19.0,,3.0,,0.040889,,,,,,,,,,,,,
DEMANDA,20.0,,3.0,,0.040889,,,,,,,,,,,,,
DEMANDA,21.0,,3.0,,0.040889,,,,,,,,,,,,,
DEMANDA,22.0,,3.0,,0.040889,,,,,,,,,,,,,
DEMANDA,23.0,,3.0,,0.040889,,,,,,,,,,,,,
DEMANDA,24.0,,3.0,,0.190816,,,,,,,,,,,,,
DEMANDA,25.0,,3.0,,0.190816,,,,,,,,,,,,,
DEMANDA,26.0,,3.0,,0.0272595,,,,,,,,,,,,,
DEMANDA,27.0,,3.0,,0.0272595,,,,,,,,,,,,,
DEMANDA,28.0,,3.0,,0.0272595,,,,,,,,,,,,,
DEMANDA,29.0,,3.0,,0.054519,,,,,,,,,,,,,
DEMANDA,30.0,,3.0,,0.0908645,,,,,,,,,,,,,
DEMANDA,31.0,,3.0,,0.0681485,,,,,,,,,,,,,
DEMANDA,32.0,,3.0,,0.095408,,,,,,,,,,,,,
DEMANDA,33.0,,3.0,,0.0272595,,,,,,,,,,,,,
DEMANDA,1.0,,4.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,4.0,,0.045761,,,,,,,,,,,,,
DEMANDA,3.0,,4.0,,0.041185,,,,,,,,,,,,,
DEMANDA,4.0,,4.0,,0.0549135,,,,,,,,,,,,,
DEMANDA,5.0,,4.0,,0.0274565,,,,,,,,,,,,,
DEMANDA,6.0,,4.0,,0.0274565,,,,,,,,,,,,,
DEMANDA,7.0,,4.0,,0.091522,,,,,,,,,,,,,
DEMANDA,8.0,,4.0,,0.091522,,,,,,,,,,,,,
DEMANDA,9.0,,4.0,,0.0274565,,,,,,,,,,,,,
DEMANDA,10.0,,4.0,,0.0274565,,,,,,,,,,,,,
DEMANDA,11.0,,4.0,,0.0205925,,,,,,,,,,,,,
DEMANDA,12.0,,4.0,,0.0274565,,,,,,,,,,,,,
DEMANDA,13.0,,4.0,,0.0274565,,,,,,,,,,,,,
DEMANDA,14.0,,4.0,,0.0549135,,,,,,,,,,,,,
DEMANDA,15.0,,4.0,,0.0274565,,,,,,,,,,,,,
DEMANDA,16.0,,4.0,,0.0274565,,,,,,,,,,,,,
DEMANDA,17.0,,4.0,,0.0274565,,,,,,,,,,,,,
DEMANDA,18.0,,4.0,,0.041185,,,,,,,,,,,,,
DEMANDA,19.0,,4.0,,0.041185,,,,,,,,,,,,,
DEMANDA,20.0,,4.0,,0.041185,,,,,,,,,,,,,
DEMANDA,21.0,,4.0,,0.041185,,,,,,,,,,,,,
DEMANDA,22.0,,4.0,,0.041185,,,,,,,,,,,,,
DEMANDA,23.0,,4.0,,0.041185,,,,,,,,,,,,,
DEMANDA,24.0,,4.0,,0.1921965,,,,,,,,,,,,,
DEMANDA,25.0,,4.0,,0.1921965,,,,,,,,,,,,,
DEMANDA,26.0,,4.0,,0.0274565,,,,,,,,,,,,,
DEMANDA,27.0,,4.0,,0.0274565,,,,,,,,,,,,,
DEMANDA,28.0,,4.0,,0.0274565,,,,,,,,,,,,,
DEMANDA,29.0,,4.0,,0.0549135,,,,,,,,,,,,,
DEMANDA,30.0,,4.0,,0.091522,,,,,,,,,,,,,
DEMANDA,31.0,,4.0,,0.0686415,,,,,,,,,,,,,
DEMANDA,32.0,,4.0,,0.0960985,,,,,,,,,,,,,
DEMANDA,33.0,,4.0,,0.0274565,,,,,,,,,,,,,
DEMANDA,1.0,,5.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,5.0,,0.045317,,,,,,,,,,,,,
DEMANDA,3.0,,5.0,,0.040785,,,,,,,,,,,,,
DEMANDA,4.0,,5.0,,0.05438,,,,,,,,,,,,,
DEMANDA,5.0,,5.0,,0.02719,,,,,,,,,,,,,
DEMANDA,6.0,,5.0,,0.02719,,,,,,,,,,,,,
DEMANDA,7.0,,5.0,,0.0906335,,,,,,,,,,,,,
DEMANDA,8.0,,5.0,,0.0906335,,,,,,,,,,,,,
DEMANDA,9.0,,5.0,,0.02719,,,,,,,,,,,,,
DEMANDA,10.0,,5.0,,0.02719,,,,,,,,,,,,,
DEMANDA,11.0,,5.0,,0.0203925,,,,,,,,,,,,,
DEMANDA,12.0,,5.0,,0.02719,,,,,,,,,,,,,
DEMANDA,13.0,,5.0,,0.02719,,,,,,,,,,,,,
DEMANDA,14.0,,5.0,,0.05438,,,,,,,,,,,,,
DEMANDA,15.0,,5.0,,0.02719,,,,,,,,,,,,,
DEMANDA,16.0,,5.0,,0.02719,,,,,,,,,,,,,
DEMANDA,17.0,,5.0,,0.02719,,,,,,,,,,,,,
DEMANDA,18.0,,5.0,,0.040785,,,,,,,,,,,,,
DEMANDA,19.0,,5.0,,0.040785,,,,,,,,,,,,,
DEMANDA,20.0,,5.0,,0.040785,,,,,,,,,,,,,
DEMANDA,21.0,,5.0,,0.040785,,,,,,,,,,,,,
DEMANDA,22.0,,5.0,,0.040785,,,,,,,,,,,,,
DEMANDA,23.0,,5.0,,0.040785,,,,,,,,,,,,,
DEMANDA,24.0,,5.0,,0.1903305,,,,,,,,,,,,,
DEMANDA,25.0,,5.0,,0.1903305,,,,,,,,,,,,,
DEMANDA,26.0,,5.0,,0.02719,,,,,,,,,,,,,
DEMANDA,27.0,,5.0,,0.02719,,,,,,,,,,,,,
DEMANDA,28.0,,5.0,,0.02719,,,,,,,,,,,,,
DEMANDA,29.0,,5.0,,0.05438,,,,,,,,,,,,,
DEMANDA,30.0,,5.0,,0.0906335,,,,,,,,,,,,,
DEMANDA,31.0,,5.0,,0.067975,,,,,,,,,,,,,
DEMANDA,32.0,,5.0,,0.095165,,,,,,,,,,,,,
DEMANDA,33.0,,5.0,,0.02719,,,,,,,,,,,,,
DEMANDA,1.0,,6.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,6.0,,0.042721,,,,,,,,,,,,,
DEMANDA,3.0,,6.0,,0.038449,,,,,,,,,,,,,
DEMANDA,4.0,,6.0,,0.0512655,,,,,,,,,,,,,
DEMANDA,5.0,,6.0,,0.0256325,,,,,,,,,,,,,
DEMANDA,6.0,,6.0,,0.0256325,,,,,,,,,,,,,
DEMANDA,7.0,,6.0,,0.0854425,,,,,,,,,,,,,
DEMANDA,8.0,,6.0,,0.0854425,,,,,,,,,,,,,
DEMANDA,9.0,,6.0,,0.0256325,,,,,,,,,,,,,
DEMANDA,10.0,,6.0,,0.0256325,,,,,,,,,,,,,
DEMANDA,11.0,,6.0,,0.0192245,,,,,,,,,,,,,
DEMANDA,12.0,,6.0,,0.0256325,,,,,,,,,,,,,
DEMANDA,13.0,,6.0,,0.0256325,,,,,,,,,,,,,
DEMANDA,14.0,,6.0,,0.0512655,,,,,,,,,,,,,
DEMANDA,15.0,,6.0,,0.0256325,,,,,,,,,,,,,
DEMANDA,16.0,,6.0,,0.0256325,,,,,,,,,,,,,
DEMANDA,17.0,,6.0,,0.0256325,,,,,,,,,,,,,
DEMANDA,18.0,,6.0,,0.038449,,,,,,,,,,,,,
DEMANDA,19.0,,6.0,,0.038449,,,,,,,,,,,,,
DEMANDA,20.0,,6.0,,0.038449,,,,,,,,,,,,,
DEMANDA,21.0,,6.0,,0.038449,,,,,,,,,,,,,
DEMANDA,22.0,,6.0,,0.038449,,,,,,,,,,,,,
DEMANDA,23.0,,6.0,,0.038449,,,,,,,,,,,,,
DEMANDA,24.0,,6.0,,0.179429,,,,,,,,,,,,,
DEMANDA,25.0,,6.0,,0.179429,,,,,,,,,,,,,
DEMANDA,26.0,,6.0,,0.0256325,,,,,,,,,,,,,
DEMANDA,27.0,,6.0,,0.0256325,,,,,,,,,,,,,
DEMANDA,28.0,,6.0,,0.0256325,,,,,,,,,,,,,
DEMANDA,29.0,,6.0,,0.0512655,,,,,,,,,,,,,
DEMANDA,30.0,,6.0,,0.0854425,,,,,,,,,,,,,
DEMANDA,31.0,,6.0,,0.0640815,,,,,,,,,,,,,
DEMANDA,32.0,,6.0,,0.0897145,,,,,,,,,,,,,
DEMANDA,33.0,,6.0,,0.0256325,,,,,,,,,,,,,
DEMANDA,1.0,,7.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,7.0,,0.039489,,,,,,,,,,,,,
DEMANDA,3.0,,7.0,,0.03554,,,,,,,,,,,,,
DEMANDA,4.0,,7.0,,0.0473865,,,,,,,,,,,,,
DEMANDA,5.0,,7.0,,0.0236935,,,,,,,,,,,,,
DEMANDA,6.0,,7.0,,0.0236935,,,,,,,,,,,,,
DEMANDA,7.0,,7.0,,0.078978,,,,,,,,,,,,,
DEMANDA,8.0,,7.0,,0.078978,,,,,,,,,,,,,
DEMANDA,9.0,,7.0,,0.0236935,,,,,,,,,,,,,
DEMANDA,10.0,,7.0,,0.0236935,,,,,,,,,,,,,
DEMANDA,11.0,,7.0,,0.01777,,,,,,,,,,,,,
DEMANDA,12.0,,7.0,,0.0236935,,,,,,,,,,,,,
DEMANDA,13.0,,7.0,,0.0236935,,,,,,,,,,,,,
DEMANDA,14.0,,7.0,,0.0473865,,,,,,,,,,,,,
DEMANDA,15.0,,7.0,,0.0236935,,,,,,,,,,,,,
DEMANDA,16.0,,7.0,,0.0236935,,,,,,,,,,,,,
DEMANDA,17.0,,7.0,,0.0236935,,,,,,,,,,,,,
DEMANDA,18.0,,7.0,,0.03554,,,,,,,,,,,,,
DEMANDA,19.0,,7.0,,0.03554,,,,,,,,,,,,,
DEMANDA,20.0,,7.0,,0.03554,,,,,,,,,,,,,
DEMANDA,21.0,,7.0,,0.03554,,,,,,,,,,,,,
DEMANDA,22.0,,7.0,,0.03554,,,,,,,,,,,,,
DEMANDA,23.0,,7.0,,0.03554,,,,,,,,,,,,,
DEMANDA,24.0,,7.0,,0.1658535,,,,,,,,,,,,,
DEMANDA,25.0,,7.0,,0.1658535,,,,,,,,,,,,,
DEMANDA,26.0,,7.0,,0.0236935,,,,,,,,,,,,,
DEMANDA,27.0,,7.0,,0.0236935,,,,,,,,,,,,,
DEMANDA,28.0,,7.0,,0.0236935,,,,,,,,,,,,,
DEMANDA,29.0,,7.0,,0.0473865,,,,,,,,,,,,,
DEMANDA,30.0,,7.0,,0.078978,,,,,,,,,,,,,
DEMANDA,31.0,,7.0,,0.0592335,,,,,,,,,,,,,
DEMANDA,32.0,,7.0,,0.082927,,,,,,,,,,,,,
DEMANDA,33.0,,7.0,,0.0236935,,,,,,,,,,,,,
DEMANDA,1.0,,8.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,8.0,,0.038745,,,,,,,,,,,,,
DEMANDA,3.0,,8.0,,0.0348705,,,,,,,,,,,,,
DEMANDA,4.0,,8.0,,0.046494,,,,,,,,,,,,,
DEMANDA,5.0,,8.0,,0.023247,,,,,,,,,,,,,
DEMANDA,6.0,,8.0,,0.023247,,,,,,,,,,,,,
DEMANDA,7.0,,8.0,,0.07749,,,,,,,,,,,,,
DEMANDA,8.0,,8.0,,0.07749,,,,,,,,,,,,,
DEMANDA,9.0,,8.0,,0.023247,,,,,,,,,,,,,
DEMANDA,10.0,,8.0,,0.023247,,,,,,,,,,,,,
DEMANDA,11.0,,8.0,,0.0174355,,,,,,,,,,,,,
DEMANDA,12.0,,8.0,,0.023247,,,,,,,,,,,,,
DEMANDA,13.0,,8.0,,0.023247,,,,,,,,,,,,,
DEMANDA,14.0,,8.0,,0.046494,,,,,,,,,,,,,
DEMANDA,15.0,,8.0,,0.023247,,,,,,,,,,,,,
DEMANDA,16.0,,8.0,,0.023247,,,,,,,,,,,,,
DEMANDA,17.0,,8.0,,0.023247,,,,,,,,,,,,,
DEMANDA,18.0,,8.0,,0.0348705,,,,,,,,,,,,,
DEMANDA,19.0,,8.0,,0.0348705,,,,,,,,,,,,,
DEMANDA,20.0,,8.0,,0.0348705,,,,,,,,,,,,,
DEMANDA,21.0,,8.0,,0.0348705,,,,,,,,,,,,,
DEMANDA,22.0,,8.0,,0.0348705,,,,,,,,,,,,,
DEMANDA,23.0,,8.0,,0.0348705,,,,,,,,,,,,,
DEMANDA,24.0,,8.0,,0.1627295,,,,,,,,,,,,,
DEMANDA,25.0,,8.0,,0.1627295,,,,,,,,,,,,,
DEMANDA,26.0,,8.0,,0.023247,,,,,,,,,,,,,
DEMANDA,27.0,,8.0,,0.023247,,,,,,,,,,,,,
DEMANDA,28.0,,8.0,,0.023247,,,,,,,,,,,,,
DEMANDA,29.0,,8.0,,0.046494,,,,,,,,,,,,,
DEMANDA,30.0,,8.0,,0.07749,,,,,,,,,,,,,
DEMANDA,31.0,,8.0,,0.0581175,,,,,,,,,,,,,
DEMANDA,32.0,,8.0,,0.0813645,,,,,,,,,,,,,
DEMANDA,33.0,,8.0,,0.023247,,,,,,,,,,,,,
DEMANDA,1.0,,9.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,9.0,,0.037398,,,,,,,,,,,,,
DEMANDA,3.0,,9.0,,0.033658,,,,,,,,,,,,,
DEMANDA,4.0,,9.0,,0.0448775,,,,,,,,,,,,,
DEMANDA,5.0,,9.0,,0.0224385,,,,,,,,,,,,,
DEMANDA,6.0,,9.0,,0.0224385,,,,,,,,,,,,,
DEMANDA,7.0,,9.0,,0.0747955,,,,,,,,,,,,,
DEMANDA,8.0,,9.0,,0.0747955,,,,,,,,,,,,,
DEMANDA,9.0,,9.0,,0.0224385,,,,,,,,,,,,,
DEMANDA,10.0,,9.0,,0.0224385,,,,,,,,,,,,,
DEMANDA,11.0,,9.0,,0.016829,,,,,,,,,,,,,
DEMANDA,12.0,,9.0,,0.0224385,,,,,,,,,,,,,
DEMANDA,13.0,,9.0,,0.0224385,,,,,,,,,,,,,
DEMANDA,14.0,,9.0,,0.0448775,,,,,,,,,,,,,
DEMANDA,15.0,,9.0,,0.0224385,,,,,,,,,,,,,
DEMANDA,16.0,,9.0,,0.0224385,,,,,,,,,,,,,
DEMANDA,17.0,,9.0,,0.0224385,,,,,,,,,,,,,
DEMANDA,18.0,,9.0,,0.033658,,,,,,,,,,,,,
DEMANDA,19.0,,9.0,,0.033658,,,,,,,,,,,,,
DEMANDA,20.0,,9.0,,0.033658,,,,,,,,,,,,,
DEMANDA,21.0,,9.0,,0.033658,,,,,,,,,,,,,
DEMANDA,22.0,,9.0,,0.033658,,,,,,,,,,,,,
DEMANDA,23.0,,9.0,,0.033658,,,,,,,,,,,,,
DEMANDA,24.0,,9.0,,0.157071,,,,,,,,,,,,,
DEMANDA,25.0,,9.0,,0.157071,,,,,,,,,,,,,
DEMANDA,26.0,,9.0,,0.0224385,,,,,,,,,,,,,
DEMANDA,27.0,,9.0,,0.0224385,,,,,,,,,,,,,
DEMANDA,28.0,,9.0,,0.0224385,,,,,,,,,,,,,
DEMANDA,29.0,,9.0,,0.0448775,,,,,,,,,,,,,
DEMANDA,30.0,,9.0,,0.0747955,,,,,,,,,,,,,
DEMANDA,31.0,,9.0,,0.056097,,,,,,,,,,,,,
DEMANDA,32.0,,9.0,,0.0785355,,,,,,,,,,,,,
DEMANDA,33.0,,9.0,,0.0224385,,,,,,,,,,,,,
DEMANDA,1.0,,10.0,,0.0,,,,,,,,,,,,,
DEMANDA,2.0,,10.0,,0.036537,,,,,,,,,,,,,
DEMANDA,3.0,,10.0,,0.0328835,,,,,,,,,,,,,
DEMANDA,4.0,,10.0,,0.0438445,,,,,,,,,,,,,
DEMANDA,5.0,,10.0,,0.021922,,,,,,,,,,,,,
DEMANDA,6.0,,10.0,,0.021922,,,,,,,,,,,,,
DEMANDA,7.0,,10.0,,0.073074,,,,,,,,,,,,,
DEMANDA,8.0,,10.0,,0.073074,,,,,,,,,,,,,
DEMANDA,9.0,,10.0,,0.021922,,,,,,,,,,,,,
DEMANDA,10.0,,10.0,,0.021922,,,,,,,,,,,,,
DEMANDA,11.0,,10.0,,0.0164415,,,,,,,,,,,,,
DEMANDA,12.0,,10.0,,0.021922,,,,,,,,,,,,,
DEMANDA,13.0,,10.0,,0.021922,,,,,,,,,,,,,
DEMANDA,14.0,,10.0,,0.0438445,,,,,,,,,,,,,
DEMANDA,15.0,,10.0,,0.021922,,,,,,,,,,,,,
DEMANDA,16.0,,10.0,,0.021922,,,,,,,,,,,,,
DEMANDA,17.0,,10.0,,0.021922,,,,,,,,,,,,,
DEMANDA,18.0,,10.0,,0.0328835,,,,,,,,,,,,,
DEMANDA,19.0,,10.0,,0.0328835,,,,,,,,,,,,,
DEMANDA,20.0,,10.0,,0.0328835,,,,,,,,,,,,,
DEMANDA,21.0,,10.0,,0.0328835,,,,,,,,,,,,,
DEMANDA,22.0,,10.0,,0.0328835,,,,,,,,,,,,,
DEMANDA,23.0,,10.0,,0.0328835,,,,,,,,,,,,,
DEMANDA,24.0,,10.0,,0.153455,,,,,,,,,,,,,
DEMANDA,25.0,,10.0,,0.153455,,,,,,,,,,,,,
DEMANDA,26.0,,10.0,,0.021922,,,,,,,,,,,,,
DEMANDA,27.0,,10.0,,0.021922,,,,,,,,,,,,,
