tipo,i,j,t,ativo,valor,F_max,b,R,c_loss,eta_ch,eta_dis,P_ch_max,P_dis_max,E_min,E_max,E0,c_ch,c_dis
DEMANDA,7.0,,1.0,,0.154724,,,,,,,,,,,,,
DEMANDA,8.0,,1.0,,0.051575,,,,,,,,,,,,,
DEMANDA,9.0,,1.0,,0.051575,,,,,,,,,,,,,
DEMANDA,10.0,,1.0,,0.051575,,,,,,,,,,,,,
DEMANDA,11.0,,1.0,,0.051575,,,,,,,,,,,,,
DEMANDA,12.0,,1.0,,0.051575,,,,,,,,,,,,,
DEMANDA,13.0,,1.0,,0.154724,,,,,,,,,,,,,
DEMANDA,14.0,,1.0,,0.154724,,,,,,,,,,,,,
DEMANDA,15.0,,1.0,,0.154724,,,,,,,,,,,,,
DEMANDA,16.0,,1.0,,0.051575,,,,,,,,,,,,,
DEMANDA,17.0,,1.0,,0.154724,,,,,,,,,,,,,
DEMANDA,18.0,,1.0,,0.154724,,,,,,,,,,,,,
DEMANDA,19.0,,1.0,,0.154724,,,,,,,,,,,,,
DEMANDA,20.0,,1.0,,0.051575,,,,,,,,,,,,,
DEMANDA,21.0,,1.0,,0.051575,,,,,,,,,,,,,
DEMANDA,22.0,,1.0,,0.051575,,,,,,,,,,,,,
DEMANDA,23.0,,1.0,,0.051575,,,,,,,,,,,,,
DEMANDA,24.0,,1.0,,0.154724,,,,,,,,,,,,,
DEMANDA,25.0,,1.0,,0.154724,,,,,,,,,,,,,
DEMANDA,26.0,,1.0,,0.154724,,,,,,,,,,,,,
DEMANDA,27.0,,1.0,,0.051575,,,,,,,,,,,,,
DEMANDA,28.0,,1.0,,0.051575,,,,,,,,,,,,,
DEMANDA,29.0,,1.0,,0.154724,,,,,,,,,,,,,
DEMANDA,30.0,,1.0,,0.154724,,,,,,,,,,,,,
DEMANDA,31.0,,1.0,,0.154724,,,,,,,,,,,,,
DEMANDA,32.0,,1.0,,0.051575,,,,,,,,,,,,,
DEMANDA,33.0,,1.0,,0.051575,,,,,,,,,,,,,
DEMANDA,1.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,2.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,3.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,4.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,5.0,,2.0,,0.158214,,,,,,,,,,,,,
DEMANDA,6.0,,2.0,,0.158214,,,,,,,,,,,,,
DEMANDA,7.0,,2.0,,0.158214,,,,,,,,,,,,,
DEMANDA,8.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,9.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,10.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,11.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,12.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,13.0,,2.0,,0.158214,,,,,,,,,,,,,
DEMANDA,14.0,,2.0,,0.158214,,,,,,,,,,,,,
DEMANDA,15.0,,2.0,,0.158214,,,,,,,,,,,,,
DEMANDA,16.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,17.0,,2.0,,0.158214,,,,,,,,,,,,,
DEMANDA,18.0,,2.0,,0.158214,,,,,,,,,,,,,
DEMANDA,19.0,,2.0,,0.158214,,,,,,,,,,,,,
DEMANDA,20.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,21.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,22.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,23.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,24.0,,2.0,,0.158214,,,,,,,,,,,,,
DEMANDA,25.0,,2.0,,0.158214,,,,,,,,,,,,,
DEMANDA,26.0,,2.0,,0.158214,,,,,,,,,,,,,
DEMANDA,27.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,28.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,29.0,,2.0,,0.158214,,,,,,,,,,,,,
DEMANDA,30.0,,2.0,,0.158214,,,,,,,,,,,,,
DEMANDA,31.0,,2.0,,0.158214,,,,,,,,,,,,,
DEMANDA,32.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,33.0,,2.0,,0.052738,,,,,,,,,,,,,
DEMANDA,1.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,2.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,3.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,4.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,5.0,,3.0,,0.160744,,,,,,,,,,,,,
DEMANDA,6.0,,3.0,,0.160744,,,,,,,,,,,,,
DEMANDA,7.0,,3.0,,0.160744,,,,,,,,,,,,,
DEMANDA,8.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,9.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,10.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,11.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,12.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,13.0,,3.0,,0.160744,,,,,,,,,,,,,
DEMANDA,14.0,,3.0,,0.160744,,,,,,,,,,,,,
DEMANDA,15.0,,3.0,,0.160744,,,,,,,,,,,,,
DEMANDA,16.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,17.0,,3.0,,0.160744,,,,,,,,,,,,,
DEMANDA,18.0,,3.0,,0.160744,,,,,,,,,,,,,
DEMANDA,19.0,,3.0,,0.160744,,,,,,,,,,,,,
DEMANDA,20.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,21.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,22.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,23.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,24.0,,3.0,,0.160744,,,,,,,,,,,,,
DEMANDA,25.0,,3.0,,0.160744,,,,,,,,,,,,,
DEMANDA,26.0,,3.0,,0.160744,,,,,,,,,,,,,
DEMANDA,27.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,28.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,29.0,,3.0,,0.160744,,,,,,,,,,,,,
DEMANDA,30.0,,3.0,,0.160744,,,,,,,,,,,,,
DEMANDA,31.0,,3.0,,0.160744,,,,,,,,,,,,,
DEMANDA,32.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,33.0,,3.0,,0.053581,,,,,,,,,,,,,
DEMANDA,1.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,2.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,3.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,4.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,5.0,,4.0,,0.161907,,,,,,,,,,,,,
DEMANDA,6.0,,4.0,,0.161907,,,,,,,,,,,,,
DEMANDA,7.0,,4.0,,0.161907,,,,,,,,,,,,,
DEMANDA,8.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,9.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,10.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,11.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,12.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,13.0,,4.0,,0.161907,,,,,,,,,,,,,
DEMANDA,14.0,,4.0,,0.161907,,,,,,,,,,,,,
DEMANDA,15.0,,4.0,,0.161907,,,,,,,,,,,,,
DEMANDA,16.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,17.0,,4.0,,0.161907,,,,,,,,,,,,,
DEMANDA,18.0,,4.0,,0.161907,,,,,,,,,,,,,
DEMANDA,19.0,,4.0,,0.161907,,,,,,,,,,,,,
DEMANDA,20.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,21.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,22.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,23.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,24.0,,4.0,,0.161907,,,,,,,,,,,,,
DEMANDA,25.0,,4.0,,0.161907,,,,,,,,,,,,,
DEMANDA,26.0,,4.0,,0.161907,,,,,,,,,,,,,
DEMANDA,27.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,28.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,29.0,,4.0,,0.161907,,,,,,,,,,,,,
DEMANDA,30.0,,4.0,,0.161907,,,,,,,,,,,,,
DEMANDA,31.0,,4.0,,0.161907,,,,,,,,,,,,,
DEMANDA,32.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,33.0,,4.0,,0.053969,,,,,,,,,,,,,
DEMANDA,1.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,2.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,3.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,4.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,5.0,,5.0,,0.160335,,,,,,,,,,,,,
DEMANDA,6.0,,5.0,,0.160335,,,,,,,,,,,,,
DEMANDA,7.0,,5.0,,0.160335,,,,,,,,,,,,,
DEMANDA,8.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,9.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,10.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,11.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,12.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,13.0,,5.0,,0.160335,,,,,,,,,,,,,
DEMANDA,14.0,,5.0,,0.160335,,,,,,,,,,,,,
DEMANDA,15.0,,5.0,,0.160335,,,,,,,,,,,,,
DEMANDA,16.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,17.0,,5.0,,0.160335,,,,,,,,,,,,,
DEMANDA,18.0,,5.0,,0.160335,,,,,,,,,,,,,
DEMANDA,19.0,,5.0,,0.160335,,,,,,,,,,,,,
DEMANDA,20.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,21.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,22.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,23.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,24.0,,5.0,,0.160335,,,,,,,,,,,,,
DEMANDA,25.0,,5.0,,0.160335,,,,,,,,,,,,,
DEMANDA,26.0,,5.0,,0.160335,,,,,,,,,,,,,
DEMANDA,27.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,28.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,29.0,,5.0,,0.160335,,,,,,,,,,,,,
DEMANDA,30.0,,5.0,,0.160335,,,,,,,,,,,,,
DEMANDA,31.0,,5.0,,0.160335,,,,,,,,,,,,,
DEMANDA,32.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,33.0,,5.0,,0.053445,,,,,,,,,,,,,
DEMANDA,1.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,2.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,3.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,4.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,5.0,,6.0,,0.151151,,,,,,,,,,,,,
DEMANDA,6.0,,6.0,,0.151151,,,,,,,,,,,,,
DEMANDA,7.0,,6.0,,0.151151,,,,,,,,,,,,,
DEMANDA,8.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,9.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,10.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,11.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,12.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,13.0,,6.0,,0.151151,,,,,,,,,,,,,
DEMANDA,14.0,,6.0,,0.151151,,,,,,,,,,,,,
DEMANDA,15.0,,6.0,,0.151151,,,,,,,,,,,,,
DEMANDA,16.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,17.0,,6.0,,0.151151,,,,,,,,,,,,,
DEMANDA,18.0,,6.0,,0.151151,,,,,,,,,,,,,
DEMANDA,19.0,,6.0,,0.151151,,,,,,,,,,,,,
DEMANDA,20.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,21.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,22.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,23.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,24.0,,6.0,,0.151151,,,,,,,,,,,,,
DEMANDA,25.0,,6.0,,0.151151,,,,,,,,,,,,,
DEMANDA,26.0,,6.0,,0.151151,,,,,,,,,,,,,
DEMANDA,27.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,28.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,29.0,,6.0,,0.151151,,,,,,,,,,,,,
DEMANDA,30.0,,6.0,,0.151151,,,,,,,,,,,,,
DEMANDA,31.0,,6.0,,0.151151,,,,,,,,,,,,,
DEMANDA,32.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,33.0,,6.0,,0.050384,,,,,,,,,,,,,
DEMANDA,1.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,2.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,3.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,4.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,5.0,,7.0,,0.139716,,,,,,,,,,,,,
DEMANDA,6.0,,7.0,,0.139716,,,,,,,,,,,,,
DEMANDA,7.0,,7.0,,0.139716,,,,,,,,,,,,,
DEMANDA,8.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,9.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,10.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,11.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,12.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,13.0,,7.0,,0.139716,,,,,,,,,,,,,
DEMANDA,14.0,,7.0,,0.139716,,,,,,,,,,,,,
DEMANDA,15.0,,7.0,,0.139716,,,,,,,,,,,,,
DEMANDA,16.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,17.0,,7.0,,0.139716,,,,,,,,,,,,,
DEMANDA,18.0,,7.0,,0.139716,,,,,,,,,,,,,
DEMANDA,19.0,,7.0,,0.139716,,,,,,,,,,,,,
DEMANDA,20.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,21.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,22.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,23.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,24.0,,7.0,,0.139716,,,,,,,,,,,,,
DEMANDA,25.0,,7.0,,0.139716,,,,,,,,,,,,,
DEMANDA,26.0,,7.0,,0.139716,,,,,,,,,,,,,
DEMANDA,27.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,28.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,29.0,,7.0,,0.139716,,,,,,,,,,,,,
DEMANDA,30.0,,7.0,,0.139716,,,,,,,,,,,,,
DEMANDA,31.0,,7.0,,0.139716,,,,,,,,,,,,,
DEMANDA,32.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,33.0,,7.0,,0.046572,,,,,,,,,,,,,
DEMANDA,1.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,2.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,3.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,4.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,5.0,,8.0,,0.137084,,,,,,,,,,,,,
DEMANDA,6.0,,8.0,,0.137084,,,,,,,,,,,,,
DEMANDA,7.0,,8.0,,0.137084,,,,,,,,,,,,,
DEMANDA,8.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,9.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,10.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,11.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,12.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,13.0,,8.0,,0.137084,,,,,,,,,,,,,
DEMANDA,14.0,,8.0,,0.137084,,,,,,,,,,,,,
DEMANDA,15.0,,8.0,,0.137084,,,,,,,,,,,,,
DEMANDA,16.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,17.0,,8.0,,0.137084,,,,,,,,,,,,,
DEMANDA,18.0,,8.0,,0.137084,,,,,,,,,,,,,
DEMANDA,19.0,,8.0,,0.137084,,,,,,,,,,,,,
DEMANDA,20.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,21.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,22.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,23.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,24.0,,8.0,,0.137084,,,,,,,,,,,,,
DEMANDA,25.0,,8.0,,0.137084,,,,,,,,,,,,,
DEMANDA,26.0,,8.0,,0.137084,,,,,,,,,,,,,
DEMANDA,27.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,28.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,29.0,,8.0,,0.137084,,,,,,,,,,,,,
DEMANDA,30.0,,8.0,,0.137084,,,,,,,,,,,,,
DEMANDA,31.0,,8.0,,0.137084,,,,,,,,,,,,,
DEMANDA,32.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,33.0,,8.0,,0.045695,,,,,,,,,,,,,
DEMANDA,1.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,2.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,3.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,4.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,5.0,,9.0,,0.132317,,,,,,,,,,,,,
DEMANDA,6.0,,9.0,,0.132317,,,,,,,,,,,,,
DEMANDA,7.0,,9.0,,0.132317,,,,,,,,,,,,,
DEMANDA,8.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,9.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,10.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,11.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,12.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,13.0,,9.0,,0.132317,,,,,,,,,,,,,
DEMANDA,14.0,,9.0,,0.132317,,,,,,,,,,,,,
DEMANDA,15.0,,9.0,,0.132317,,,,,,,,,,,,,
DEMANDA,16.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,17.0,,9.0,,0.132317,,,,,,,,,,,,,
DEMANDA,18.0,,9.0,,0.132317,,,,,,,,,,,,,
DEMANDA,19.0,,9.0,,0.132317,,,,,,,,,,,,,
DEMANDA,20.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,21.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,22.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,23.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,24.0,,9.0,,0.132317,,,,,,,,,,,,,
DEMANDA,25.0,,9.0,,0.132317,,,,,,,,,,,,,
DEMANDA,26.0,,9.0,,0.132317,,,,,,,,,,,,,
DEMANDA,27.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,28.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,29.0,,9.0,,0.132317,,,,,,,,,,,,,
DEMANDA,30.0,,9.0,,0.132317,,,,,,,,,,,,,
DEMANDA,31.0,,9.0,,0.132317,,,,,,,,,,,,,
DEMANDA,32.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,33.0,,9.0,,0.044106,,,,,,,,,,,,,
DEMANDA,1.0,,10.0,,0.04309,,,,,,,,,,,,,
DEMANDA,2.0,,10.0,,0.04309,,,,,,,,,,,,,
DEMANDA,3.0,,10.0,,0.04309,,,,,,,,,,,,,
DEMANDA,4.0,,10.0,,0.04309,,,,,,,,,,,,,
DEMANDA,5.0,,10.0,,0.129271,,,,,,,,,,,,,
DEMANDA,6.0,,10.0,,0.129271,,,,,,,,,,,,,
DEMANDA,7.0,,10.0,,0.129271,,,,,,,,,,,,,
DEMANDA,8.0,,10.0,,0.04309,,,,,,,,,,,,,
DEMANDA,9.0,,10.0,,0.04309,,,,,,,,,,,,,
DEMANDA,10.0,,10.0,,0.04309,,,,,,,,,,,,,
DEMANDA,11.0,,10.0,,0.04309,,,,,,,,,,,,,
DEMANDA,12.0,,10.0,,0.04309,,,,,,,,,,,,,
DEMANDA,13.0,,10.0,,0.129271,,,,,,,,,,,,,
DEMANDA,14.0,,10.0,,0.129271,,,,,,,,,,,,,
DEMANDA,15.0,,10.0,,0.129271,,,,,,,,,,,,,
DEMANDA,16.0,,10.0,,0.04309,,,,,,,,,,,,,
DEMANDA,17.0,,10.0,,0.129271,,,,,,,,,,,,,
DEMANDA,18.0,,10.0,,0.129271,,,,,,,,,,,,,
DEMANDA,19.0,,10.0,,0.129271,,,,,,,,,,,,,
DEMANDA,20.0,,10.0,,0.04309,,,,,,,,,,,,,
DEMANDA,21.0,,10.0,,0.04309,,,,,,,,,,,,,
DEMANDA,22.0,,10.0,,0.04309,,,,,,,,,,,,,
DEMANDA,23.0,,10.0,,0.04309,,,,,,,,,,,,,
DEMANDA,24.0,,10.0,,0.129271,,,,,,,,,,,,,
DEMANDA,25.0,,10.0,,0.129271,,,,,,,,,,,,,
DEMANDA,26.0,,10.0,,0.129271,,,,,,,,,,,,,
DEMANDA,27.0,,10.0,,0.04309,,,,,,,,,,,,,
DEMANDA,28.0,,10.0,,0.04309,,,,,,,,,,,,,
DEMANDA,29.0,,10.0,,0.129271,,,,,,,,,,,,,
DEMANDA,30.0,,10.0,,0.129271,,,,,,,,,,,,,
DEMANDA,31.0,,10.0,,0.129271,,,,,,,,,,,,,
DEMANDA,32.0,,10.0,,0.04309,,,,,,,,,,,,,
